date,Soil Moisture Resistance (Ohm),Ambient Temperature (deg. C),Atmospheric Humidity (%),DC Water pump Status
22-04-2023 18:00,520,33.4,32,1
22-04-2023 18:15,496,32.2,61,0
22-04-2023 18:30,543,33.4,25,1
22-04-2023 18:45,513,32.2,51,1
22-04-2023 19:00,556,32.4,56,1
22-04-2023 19:15,542,33.4,27,1
22-04-2023 19:30,483,33.4,63,0
22-04-2023 19:45,522,32.7,23,1
22-04-2023 20:00,501,33.4,70,1
22-04-2023 20:15,483,30.4,44,0
22-04-2023 20:30,543,33.4,48,1
22-04-2023 20:45,480,32.8,67,0
22-04-2023 21:00,530,33.4,20,1
22-04-2023 21:15,536,25,21,1
22-04-2023 21:30,522,33.4,36,1
22-04-2023 21:45,510,33.4,62,1
22-04-2023 22:00,466,32.8,52,0
22-04-2023 22:15,487,33.4,53,0
22-04-2023 22:30,524,32.1,23,1
22-04-2023 22:45,526,32.1,41,1
22-04-2023 23:00,496,32.9,24,0
22-04-2023 23:15,500,30.7,42,1
22-04-2023 23:30,466,33.4,45,0
22-04-2023 23:45,509,30.9,54,1
23-04-2023 00:00,466,30.6,58,0
23-04-2023 00:15,1024,32.3,35,1
23-04-2023 00:30,720,32.8,54,1
23-04-2023 00:45,637,27,20,1
23-04-2023 01:00,661,30.5,54,1
23-04-2023 01:15,674,30.6,38,1
23-04-2023 01:30,681,32.7,70,1
23-04-2023 01:45,666,33.4,43,1
23-04-2023 02:00,668,32.8,42,1
23-04-2023 02:15,656,30.6,38,1
23-04-2023 02:30,664,32.1,29,1
23-04-2023 02:45,667,33.3,37,1
23-04-2023 03:00,669,32.5,33,1
23-04-2023 03:15,682,32.7,27,1
23-04-2023 03:30,680,32.1,29,1
23-04-2023 03:45,678,32.3,44,1
23-04-2023 04:00,658,32.9,51,1
23-04-2023 04:15,667,32.8,50,1
23-04-2023 04:30,662,25,42,1
23-04-2023 04:45,655,30.3,33,1
23-04-2023 05:00,637,32.1,66,1
23-04-2023 05:15,636,32.7,40,1
23-04-2023 05:30,628,32.2,29,1
23-04-2023 05:45,595,32.9,49,1
23-04-2023 06:00,608,32.8,52,1
23-04-2023 06:15,605,25,28,1
23-04-2023 06:30,600,30.5,31,1
23-04-2023 06:45,596,30.5,62,1
23-04-2023 07:00,592,30.3,62,1
23-04-2023 07:15,588,32.8,22,1
23-04-2023 07:30,584,32.8,67,1
23-04-2023 07:45,580,32.7,50,1
23-04-2023 08:00,554,30.1,34,1
23-04-2023 08:15,571,30.6,69,1
23-04-2023 08:30,569,32.1,43,1
23-04-2023 08:45,567,31.3,39,1
23-04-2023 09:00,564,32.1,58,1
23-04-2023 09:15,561,32.8,51,1
23-04-2023 09:30,558,25,66,1
23-04-2023 09:45,535,25,28,1
23-04-2023 10:00,554,32.8,51,1
23-04-2023 10:15,553,32.2,31,1
23-04-2023 10:30,550,33.4,49,1
23-04-2023 10:45,549,32.2,46,1
23-04-2023 11:00,547,32.7,30,1
23-04-2023 11:15,523,30.1,40,1
23-04-2023 11:30,523,31.3,62,1
23-04-2023 11:45,543,27,28,1
23-04-2023 12:00,543,31.5,44,1
23-04-2023 12:15,542,30,31,1
23-04-2023 12:30,526,33.2,34,1
23-04-2023 12:45,543,33.4,48,1
23-04-2023 13:00,542,30.6,49,1
23-04-2023 13:15,542,32.1,64,1
23-04-2023 13:30,540,26,64,1
23-04-2023 13:45,523,32.9,37,1
23-04-2023 14:00,538,32.9,58,1
23-04-2023 14:15,522,25,27,1
23-04-2023 14:30,536,25,22,1
23-04-2023 14:45,536,32.4,39,1
23-04-2023 15:00,537,33.3,51,1
23-04-2023 15:15,536,33.4,22,1
23-04-2023 15:30,532,25,64,1
23-04-2023 15:45,514,32.1,32,1
23-04-2023 16:00,513,32.7,25,1
23-04-2023 16:15,528,30.3,57,1
23-04-2023 16:30,535,31.2,33,1
23-04-2023 16:45,534,33.3,56,1
23-04-2023 17:00,517,30.1,33,1
23-04-2023 17:15,516,30.6,54,1
23-04-2023 17:30,532,30.1,29,1
23-04-2023 17:45,531,32.3,59,1
23-04-2023 18:00,512,30.6,60,1
23-04-2023 18:15,528,30.6,55,1
23-04-2023 18:30,526,32.1,33,1
23-04-2023 18:45,525,33.4,35,1
23-04-2023 19:00,530,30.5,26,1
23-04-2023 19:15,528,25,31,1
23-04-2023 19:30,526,33.3,38,1
23-04-2023 19:45,525,25,43,1
23-04-2023 20:00,524,32.6,30,1
23-04-2023 20:15,523,30.2,57,1
23-04-2023 20:30,523,32.7,64,1
23-04-2023 20:45,524,30.6,62,1
23-04-2023 21:00,525,26,56,1
23-04-2023 21:15,525,27,69,1
23-04-2023 21:30,508,33.1,45,1
23-04-2023 21:45,523,31.3,25,1
23-04-2023 22:00,524,30.7,60,1
23-04-2023 22:15,523,31.2,36,1
23-04-2023 22:30,526,32.7,33,1
23-04-2023 22:45,525,31.9,63,1
23-04-2023 23:00,522,32.3,56,1
23-04-2023 23:15,522,32.7,50,1
23-04-2023 23:30,520,30.6,51,1
23-04-2023 23:45,519,30.5,37,1
24-04-2023 00:00,519,32.3,37,1
24-04-2023 00:15,524,30.5,55,1
24-04-2023 00:30,523,32.8,27,1
24-04-2023 00:45,523,30.5,69,1
24-04-2023 01:00,521,31,35,1
24-04-2023 01:15,519,32.5,69,1
24-04-2023 01:30,519,33.4,67,1
24-04-2023 01:45,519,32.3,55,1
24-04-2023 02:00,523,30.5,64,1
24-04-2023 02:15,485,30.6,60,0
24-04-2023 02:30,524,32.8,67,1
24-04-2023 02:45,524,27,47,1
24-04-2023 03:00,522,32.7,27,1
24-04-2023 03:15,520,32.1,37,1
24-04-2023 03:30,488,32.7,64,0
24-04-2023 03:45,441,32.7,28,0
24-04-2023 04:00,493,32.8,55,0
24-04-2023 04:15,504,30.3,20,1
24-04-2023 04:30,490,33.3,21,0
24-04-2023 04:45,489,32.7,37,0
24-04-2023 05:00,507,32.7,53,1
24-04-2023 05:15,507,32.6,47,1
24-04-2023 05:30,490,25,53,0
24-04-2023 05:45,506,30.6,24,1
24-04-2023 06:00,506,30.5,35,1
24-04-2023 06:15,488,26,68,0
24-04-2023 06:30,505,30.2,57,1
24-04-2023 06:45,505,32.7,64,1
24-04-2023 07:00,488,30.6,70,0
24-04-2023 07:15,488,25,69,0
24-04-2023 07:30,504,32.8,28,1
24-04-2023 07:45,504,25,63,1
24-04-2023 08:00,504,32.8,56,1
24-04-2023 08:15,504,32.2,55,1
24-04-2023 08:30,504,33,28,1
24-04-2023 08:45,502,25,45,1
24-04-2023 09:00,502,32.7,49,1
24-04-2023 09:15,502,32.7,32,1
24-04-2023 09:30,486,33.3,38,0
24-04-2023 09:45,502,30.6,34,1
24-04-2023 10:00,502,30.1,21,1
24-04-2023 10:15,501,30.4,55,1
24-04-2023 10:30,501,32.8,60,1
24-04-2023 10:45,502,32.8,37,1
24-04-2023 11:00,501,32.3,29,1
24-04-2023 11:15,500,33.3,53,1
24-04-2023 11:30,500,30.6,21,1
24-04-2023 11:45,500,30,52,1
24-04-2023 12:00,499,33.3,57,0
24-04-2023 12:15,499,30.5,20,0
24-04-2023 12:30,483,32.7,22,0
24-04-2023 12:45,499,32.7,69,0
24-04-2023 13:00,498,33.4,70,0
24-04-2023 13:15,498,32.7,64,0
24-04-2023 13:30,498,32.1,51,0
24-04-2023 13:45,498,30.1,70,0
24-04-2023 14:00,498,30.4,31,0
24-04-2023 14:15,482,25,49,0
24-04-2023 14:30,498,32.1,64,0
24-04-2023 14:45,498,30.6,68,0
24-04-2023 15:00,498,32.4,27,0
24-04-2023 15:15,497,26,67,0
24-04-2023 15:30,481,30.2,50,0
24-04-2023 15:45,497,33.3,52,0
24-04-2023 16:00,497,32.8,60,0
24-04-2023 16:15,497,32.9,41,0
24-04-2023 16:30,480,30.6,50,0
24-04-2023 16:45,497,32.2,33,0
24-04-2023 17:00,496,30.5,28,0
24-04-2023 17:15,497,32.7,30,0
24-04-2023 17:30,496,32.6,65,0
24-04-2023 17:45,480,26,36,0
24-04-2023 18:00,499,33.4,34,0
24-04-2023 18:15,498,33.4,54,0
24-04-2023 18:30,480,26,20,0
24-04-2023 18:45,481,30.6,28,0
24-04-2023 19:00,481,31.5,23,0
24-04-2023 19:15,499,31.8,52,0
24-04-2023 19:30,499,30.3,21,0
24-04-2023 19:45,499,33.4,25,0
24-04-2023 20:00,499,32.8,42,0
24-04-2023 20:15,499,32.8,28,0
24-04-2023 20:30,500,32.8,61,1
24-04-2023 20:45,500,32.7,57,1
24-04-2023 21:00,483,31.9,55,0
24-04-2023 21:15,500,32.7,47,1
24-04-2023 21:30,500,33.2,32,1
24-04-2023 21:45,483,32.2,51,0
24-04-2023 22:00,497,32.2,64,0
24-04-2023 22:15,498,26,64,0
24-04-2023 22:30,478,32.5,67,0
24-04-2023 22:45,500,30.1,61,1
24-04-2023 23:00,483,32.8,69,0
24-04-2023 23:15,500,33.4,70,1
24-04-2023 23:30,500,30.5,27,1
24-04-2023 23:45,500,25,40,1
25-04-2023 00:00,500,32.1,45,1
25-04-2023 00:15,483,32.1,53,0
25-04-2023 00:30,501,32.4,42,1
25-04-2023 00:45,500,30.5,45,1
25-04-2023 01:00,500,32.1,32,1
25-04-2023 01:15,483,32.8,37,0
25-04-2023 01:30,500,27,57,1
25-04-2023 01:45,500,32.9,63,1
25-04-2023 02:00,501,33.4,47,1
25-04-2023 02:15,476,33.4,22,0
25-04-2023 02:30,476,30.4,49,0
25-04-2023 02:45,476,33.3,41,0
25-04-2023 03:00,477,31.3,59,0
25-04-2023 03:15,499,26,35,0
25-04-2023 03:30,499,33.4,24,0
25-04-2023 03:45,499,30.1,54,0
25-04-2023 04:00,502,30.6,59,1
25-04-2023 04:15,502,26,39,1
25-04-2023 04:30,502,32.8,60,1
25-04-2023 04:45,486,33.4,44,0
25-04-2023 05:00,502,25,69,1
25-04-2023 05:15,502,32.1,21,1
25-04-2023 05:30,502,32.8,41,1
25-04-2023 05:45,502,32.7,34,1
25-04-2023 06:00,502,32.9,26,1
25-04-2023 06:15,486,32.5,42,0
25-04-2023 06:30,502,31.7,57,1
25-04-2023 06:45,486,32.8,69,0
25-04-2023 07:00,504,32.1,48,1
25-04-2023 07:15,502,25,49,1
25-04-2023 07:30,486,27,22,0
25-04-2023 07:45,502,32.7,62,1
25-04-2023 08:00,502,33.4,44,1
25-04-2023 08:15,502,33.4,34,1
25-04-2023 08:30,504,25,26,1
25-04-2023 08:45,504,30.5,42,1
25-04-2023 09:00,504,31.6,57,1
25-04-2023 09:15,504,33.4,49,1
25-04-2023 09:30,504,32.8,33,1
25-04-2023 09:45,505,30.6,29,1
25-04-2023 10:00,487,32.8,57,0
25-04-2023 10:15,505,30.6,62,1
25-04-2023 10:30,504,32.6,39,1
25-04-2023 10:45,487,32.8,38,0
25-04-2023 11:00,505,32.2,33,1
25-04-2023 11:15,505,33.4,22,1
25-04-2023 11:30,505,32.3,40,1
25-04-2023 11:45,505,26,64,1
25-04-2023 12:00,506,32.8,56,1
25-04-2023 12:15,506,33.3,50,1
25-04-2023 12:30,506,32.9,29,1
25-04-2023 12:45,506,31.9,41,1
25-04-2023 13:00,506,32.8,34,1
25-04-2023 13:15,505,32.8,31,1
25-04-2023 13:30,506,32.1,69,1
25-04-2023 13:45,506,32.8,23,1
25-04-2023 14:00,489,30.2,70,0
25-04-2023 14:15,507,30.6,47,1
25-04-2023 14:30,506,32.8,68,1
25-04-2023 14:45,507,32.6,35,1
25-04-2023 15:00,507,32.6,27,1
25-04-2023 15:15,506,33.4,45,1
25-04-2023 15:30,489,30,50,0
25-04-2023 15:45,507,30.4,45,1
25-04-2023 16:00,506,30.5,56,1
25-04-2023 16:15,507,31.5,46,1
25-04-2023 16:30,507,30.6,60,1
25-04-2023 16:45,507,32.8,59,1
25-04-2023 17:00,507,30.1,36,1
25-04-2023 17:15,507,32.8,46,1
25-04-2023 17:30,490,30.6,51,0
25-04-2023 17:45,490,32.1,56,0
25-04-2023 18:00,490,30.6,68,0
25-04-2023 18:15,507,30.1,53,1
25-04-2023 18:30,508,32.7,49,1
25-04-2023 18:45,507,32.9,42,1
25-04-2023 19:00,507,27,45,1
25-04-2023 19:15,507,32.8,61,1
25-04-2023 19:30,508,31.4,28,1
25-04-2023 19:45,508,33.4,29,1
25-04-2023 20:00,508,26,34,1
25-04-2023 20:15,508,33.4,47,1
25-04-2023 20:30,507,33.4,25,1
25-04-2023 20:45,507,33.4,55,1
25-04-2023 21:00,507,33.4,40,1
25-04-2023 21:15,508,32.1,36,1
25-04-2023 21:30,508,32.2,61,1
25-04-2023 21:45,508,30.5,42,1
25-04-2023 22:00,490,32.4,42,0
25-04-2023 22:15,508,32.7,40,1
25-04-2023 22:30,508,30,45,1
25-04-2023 22:45,508,32.2,32,1
25-04-2023 23:00,508,30.5,50,1
25-04-2023 23:15,508,33.4,26,1
25-04-2023 23:30,509,33.4,34,1
25-04-2023 23:45,509,32.1,58,1
26-04-2023 00:00,509,32.8,34,1
26-04-2023 00:15,495,31.4,54,0
26-04-2023 00:30,494,32.8,45,0
26-04-2023 00:45,509,30.3,63,1
26-04-2023 01:00,509,32.4,36,1
26-04-2023 01:15,494,26,36,0
26-04-2023 01:30,494,25,57,0
26-04-2023 01:45,494,26,41,0
26-04-2023 02:00,495,30.1,22,0
26-04-2023 02:15,495,30.7,64,0
26-04-2023 02:30,495,32.1,58,0
26-04-2023 02:45,495,32.7,39,0
26-04-2023 03:00,511,30.9,38,1
26-04-2023 03:15,510,32.1,50,1
26-04-2023 03:30,511,32.4,33,1
26-04-2023 03:45,511,30.1,67,1
26-04-2023 04:00,511,30.6,28,1
26-04-2023 04:15,512,30.9,67,1
26-04-2023 04:30,512,30.1,32,1
26-04-2023 04:45,512,32.2,21,1
26-04-2023 05:00,512,32.9,31,1
26-04-2023 05:15,512,30,47,1
26-04-2023 05:30,513,33.4,42,1
26-04-2023 05:45,513,30.6,58,1
26-04-2023 06:00,513,30.6,23,1
26-04-2023 06:15,514,33.4,38,1
26-04-2023 06:30,513,32.1,24,1
26-04-2023 06:45,514,32.4,58,1
26-04-2023 07:00,514,30.6,43,1
26-04-2023 07:15,514,32.8,23,1
26-04-2023 07:30,498,32.4,49,0
26-04-2023 07:45,497,32.1,53,0
26-04-2023 08:00,498,32.9,31,0
26-04-2023 08:15,514,33.4,28,1
26-04-2023 08:30,498,32.3,36,0
26-04-2023 08:45,514,32.4,51,1
26-04-2023 09:00,514,32.1,40,1
26-04-2023 09:15,498,32.7,58,0
26-04-2023 09:30,516,32.7,48,1
26-04-2023 09:45,516,32.9,28,1
26-04-2023 10:00,499,30.6,26,0
26-04-2023 10:15,516,25,64,1
26-04-2023 10:30,516,32.1,48,1
26-04-2023 10:45,516,33.4,24,1
26-04-2023 11:00,516,33.4,24,1
26-04-2023 11:15,516,32.1,29,1
26-04-2023 11:30,516,32.3,52,1
26-04-2023 11:45,516,32.7,24,1
26-04-2023 12:00,516,30.1,56,1
26-04-2023 12:15,500,31.5,35,1
26-04-2023 12:30,517,31.9,23,1
26-04-2023 12:45,500,31.6,44,1
26-04-2023 13:00,500,30.2,69,1
26-04-2023 13:15,500,26,34,1
26-04-2023 13:30,517,30.5,62,1
26-04-2023 13:45,517,32.8,52,1
26-04-2023 14:00,500,32.5,32,1
26-04-2023 14:15,501,32.8,47,1
26-04-2023 14:30,501,30.6,48,1
26-04-2023 14:45,501,25,44,1
26-04-2023 15:00,501,32.7,53,1
26-04-2023 15:15,501,32.1,31,1
26-04-2023 15:30,519,32.1,47,1
26-04-2023 15:45,518,30.6,70,1
26-04-2023 16:00,518,33.4,49,1
26-04-2023 16:15,518,30.8,36,1
26-04-2023 16:30,519,32.7,61,1
26-04-2023 16:45,504,30.5,69,1
26-04-2023 17:00,520,30.5,41,1
26-04-2023 17:15,521,32.8,49,1
26-04-2023 17:30,521,32.7,32,1
26-04-2023 17:45,499,31.6,58,0
26-04-2023 18:00,492,32.7,30,0
26-04-2023 18:15,492,32.7,49,0
26-04-2023 18:30,508,25,30,1
26-04-2023 18:45,493,32.1,37,0
26-04-2023 19:00,494,25,44,0
26-04-2023 19:15,494,30.2,54,0
26-04-2023 19:30,511,32.1,53,1
26-04-2023 19:45,496,30.5,45,0
26-04-2023 20:00,512,32.6,25,1
26-04-2023 20:15,496,25,46,0
26-04-2023 20:30,497,32.1,24,0
26-04-2023 20:45,513,32.7,23,1
26-04-2023 21:00,496,33.4,55,0
26-04-2023 21:15,513,32.9,28,1
26-04-2023 21:30,513,32.8,24,1
26-04-2023 21:45,497,32.7,51,0
26-04-2023 22:00,497,32.7,64,0
26-04-2023 22:15,498,30.5,29,0
26-04-2023 22:30,498,32.1,66,0
26-04-2023 22:45,499,26,70,0
26-04-2023 23:00,516,32.8,42,1
26-04-2023 23:15,499,30.6,62,0
26-04-2023 23:30,499,32.7,44,0
26-04-2023 23:45,500,32.4,44,1
27-04-2023 00:00,499,30,32,0
27-04-2023 00:15,500,31.2,44,1
27-04-2023 00:30,501,32.7,68,1
27-04-2023 00:45,501,27,32,1
27-04-2023 01:00,501,32.8,48,1
27-04-2023 01:15,501,30,49,1
27-04-2023 01:30,502,32.9,48,1
27-04-2023 01:45,501,30.7,53,1
27-04-2023 02:00,502,32.2,61,1
27-04-2023 02:15,502,32.8,61,1
27-04-2023 02:30,502,32.1,61,1
27-04-2023 02:45,502,32.9,57,1
27-04-2023 03:00,502,33.4,29,1
27-04-2023 03:15,504,33.4,57,1
27-04-2023 03:30,504,30.2,63,1
27-04-2023 03:45,520,32.9,66,1
27-04-2023 04:00,521,33.4,41,1
27-04-2023 04:15,501,25,46,1
27-04-2023 04:30,505,30.3,70,1
27-04-2023 04:45,505,27,63,1
27-04-2023 05:00,505,25,64,1
27-04-2023 05:15,522,30,62,1
27-04-2023 05:30,505,30.3,46,1
27-04-2023 05:45,522,33.4,21,1
27-04-2023 06:00,506,26,45,1
27-04-2023 06:15,523,32.8,70,1
27-04-2023 06:30,506,30,38,1
27-04-2023 06:45,507,32.1,55,1
27-04-2023 07:00,524,33.3,25,1
27-04-2023 07:15,524,30.6,48,1
27-04-2023 07:30,507,30.6,50,1
27-04-2023 07:45,508,32.8,69,1
27-04-2023 08:00,508,25,35,1
27-04-2023 08:15,525,25,63,1
27-04-2023 08:30,525,30.7,42,1
27-04-2023 08:45,508,25,39,1
27-04-2023 09:00,509,32.8,54,1
27-04-2023 09:15,509,30.1,40,1
27-04-2023 09:30,526,30.6,51,1
27-04-2023 09:45,526,33.3,27,1
27-04-2023 10:00,509,32.7,52,1
27-04-2023 10:15,509,30.1,45,1
27-04-2023 10:30,509,32.9,60,1
27-04-2023 10:45,526,25,43,1
27-04-2023 11:00,510,32.2,40,1
27-04-2023 11:15,528,26,33,1
27-04-2023 11:30,511,30.6,22,1
27-04-2023 11:45,528,32.7,56,1
27-04-2023 12:00,528,32.1,34,1
27-04-2023 12:15,512,33.3,26,1
27-04-2023 12:30,512,31.3,33,1
27-04-2023 12:45,529,32.7,42,1
27-04-2023 13:00,530,30.3,69,1
27-04-2023 13:15,513,32.1,51,1
27-04-2023 13:30,530,33.4,48,1
27-04-2023 13:45,513,32.3,38,1
27-04-2023 14:00,513,33.4,27,1
27-04-2023 14:15,513,33.4,49,1
27-04-2023 14:30,514,30.6,53,1
27-04-2023 14:45,514,31.4,64,1
27-04-2023 15:00,514,32.8,52,1
27-04-2023 15:15,514,30.1,46,1
27-04-2023 15:30,513,26,23,1
27-04-2023 15:45,514,32.8,53,1
27-04-2023 16:00,516,33.4,68,1
27-04-2023 16:15,516,32.7,33,1
27-04-2023 16:30,516,31.3,24,1
27-04-2023 16:45,533,30.1,29,1
27-04-2023 17:00,517,32.7,32,1
27-04-2023 17:15,517,25,53,1
27-04-2023 17:30,517,30.5,41,1
27-04-2023 17:45,517,30.2,25,1
27-04-2023 18:00,518,32.3,54,1
27-04-2023 18:15,518,26,35,1
27-04-2023 18:30,535,32.8,66,1
27-04-2023 18:45,519,30.2,44,1
27-04-2023 19:00,519,33.4,33,1
27-04-2023 19:15,519,32.3,65,1
27-04-2023 19:30,519,31.6,60,1
27-04-2023 19:45,520,25,25,1
27-04-2023 20:00,519,33.1,44,1
27-04-2023 20:15,536,32.4,30,1
27-04-2023 20:30,536,30.6,69,1
27-04-2023 20:45,520,32.9,60,1
27-04-2023 21:00,520,30.6,44,1
27-04-2023 21:15,520,32.6,29,1
27-04-2023 21:30,520,32.3,21,1
27-04-2023 21:45,521,32.9,26,1
27-04-2023 22:00,522,25,33,1
27-04-2023 22:15,522,32.8,20,1
27-04-2023 22:30,520,32.2,36,1
27-04-2023 22:45,521,32.8,70,1
27-04-2023 23:00,545,30.3,22,1
27-04-2023 23:15,529,30.3,50,1
27-04-2023 23:30,545,33.3,62,1
27-04-2023 23:45,529,30.3,42,1
28-04-2023 00:00,546,32.8,57,1
28-04-2023 00:15,546,32.9,30,1
28-04-2023 00:30,545,30.6,30,1
28-04-2023 00:45,529,30.1,49,1
28-04-2023 01:00,546,26,26,1
28-04-2023 01:15,530,32.1,21,1
28-04-2023 01:30,531,25,65,1
28-04-2023 01:45,546,32.5,64,1
28-04-2023 02:00,531,30.6,35,1
28-04-2023 02:15,531,32.1,55,1
28-04-2023 02:30,531,32.7,56,1
28-04-2023 02:45,532,30.6,22,1
28-04-2023 03:00,532,30.6,44,1
28-04-2023 03:15,532,30.4,70,1
28-04-2023 03:30,532,33.3,49,1
28-04-2023 03:45,547,32.1,34,1
28-04-2023 04:00,532,32.2,51,1
28-04-2023 04:15,547,31.5,36,1
28-04-2023 04:30,532,33.4,50,1
28-04-2023 04:45,547,32.7,57,1
28-04-2023 05:00,547,30.6,25,1
28-04-2023 05:15,548,32.7,29,1
28-04-2023 05:30,533,26,65,1
28-04-2023 05:45,549,32.7,47,1
28-04-2023 06:00,534,32.9,34,1
28-04-2023 06:15,549,31.6,29,1
28-04-2023 06:30,549,25,54,1
28-04-2023 06:45,534,33.3,45,1
28-04-2023 07:00,550,32.2,63,1
28-04-2023 07:15,533,32.1,43,1
28-04-2023 07:30,534,31.3,58,1
28-04-2023 07:45,534,31.5,35,1
28-04-2023 08:00,535,30.5,27,1
28-04-2023 08:15,552,32.7,69,1
28-04-2023 08:30,534,33.4,58,1
28-04-2023 08:45,535,33.4,38,1
28-04-2023 09:00,535,30.6,20,1
28-04-2023 09:15,535,30.5,39,1
28-04-2023 09:30,535,33.4,22,1
28-04-2023 09:45,535,25,61,1
28-04-2023 10:00,535,33.4,48,1
28-04-2023 10:15,535,30,55,1
28-04-2023 10:30,536,30,41,1
28-04-2023 10:45,536,30.3,26,1
28-04-2023 11:00,536,32.9,28,1
28-04-2023 11:15,553,31.3,23,1
28-04-2023 11:30,536,33.4,40,1
28-04-2023 11:45,536,32.8,38,1
28-04-2023 12:00,536,25,51,1
28-04-2023 12:15,537,30.5,46,1
28-04-2023 12:30,537,33.3,58,1
28-04-2023 12:45,537,32.7,44,1
28-04-2023 13:00,537,31.5,44,1
28-04-2023 13:15,538,25,31,1
28-04-2023 13:30,555,33.4,53,1
28-04-2023 13:45,554,32.4,28,1
28-04-2023 14:00,537,33.4,69,1
28-04-2023 14:15,555,30.6,49,1
28-04-2023 14:30,555,31.5,51,1
28-04-2023 14:45,537,32.8,37,1
28-04-2023 15:00,537,27,33,1
28-04-2023 15:15,555,32.3,23,1
28-04-2023 15:30,537,32.4,27,1
28-04-2023 15:45,537,32.2,20,1
28-04-2023 16:00,537,30.2,54,1
28-04-2023 16:15,537,33.4,63,1
28-04-2023 16:30,554,32.1,26,1
28-04-2023 16:45,537,30.5,39,1
28-04-2023 17:00,537,32.1,29,1
28-04-2023 17:15,538,33.4,25,1
28-04-2023 17:30,538,31.6,60,1
28-04-2023 17:45,537,32.7,35,1
28-04-2023 18:00,540,32.3,37,1
28-04-2023 18:15,540,30.1,65,1
28-04-2023 18:30,538,30.5,36,1
28-04-2023 18:45,540,30.5,22,1
28-04-2023 19:00,540,32.1,47,1
28-04-2023 19:15,538,32.8,47,1
28-04-2023 19:30,540,30.1,23,1
28-04-2023 19:45,540,33.4,69,1
28-04-2023 20:00,540,30.4,39,1
28-04-2023 20:15,556,32.4,20,1
28-04-2023 20:30,541,26,43,1
28-04-2023 20:45,556,30.1,20,1
28-04-2023 21:00,556,30.6,31,1
28-04-2023 21:15,556,32.7,50,1
28-04-2023 21:30,541,32.8,34,1
28-04-2023 21:45,556,32.8,61,1
28-04-2023 22:00,540,30.1,34,1
28-04-2023 22:15,540,33.4,50,1
28-04-2023 22:30,541,25,42,1
28-04-2023 22:45,541,30.5,23,1
28-04-2023 23:00,542,32.7,45,1
28-04-2023 23:15,557,32.7,49,1
28-04-2023 23:30,542,32.7,31,1
28-04-2023 23:45,557,33.3,70,1
29-04-2023 00:00,542,26,48,1
29-04-2023 00:15,542,31.3,29,1
29-04-2023 00:30,541,33.4,49,1
29-04-2023 00:45,556,30.5,64,1
29-04-2023 01:00,541,31.5,61,1
29-04-2023 01:15,556,30.6,40,1
29-04-2023 01:30,556,33.4,43,1
29-04-2023 01:45,556,30.2,22,1
29-04-2023 02:00,556,32.1,22,1
29-04-2023 02:15,541,33.4,53,1
29-04-2023 02:30,540,30.6,52,1
29-04-2023 02:45,540,30.6,37,1
29-04-2023 03:00,540,30.6,46,1
29-04-2023 03:15,540,30.1,47,1
29-04-2023 03:30,555,32.7,53,1
29-04-2023 03:45,540,32.7,57,1
29-04-2023 04:00,540,25,22,1
29-04-2023 04:15,541,25,28,1
29-04-2023 04:30,540,26,34,1
29-04-2023 04:45,540,30.6,24,1
29-04-2023 05:00,540,33.4,57,1
29-04-2023 05:15,541,31.3,60,1
29-04-2023 05:30,556,33.3,69,1
29-04-2023 05:45,556,30,63,1
29-04-2023 06:00,556,30.5,36,1
29-04-2023 06:15,557,26,63,1
29-04-2023 06:30,541,32.7,22,1
29-04-2023 06:45,541,33.4,30,1
29-04-2023 07:00,541,30.5,35,1
29-04-2023 07:15,541,30.6,27,1
29-04-2023 07:30,541,32.7,25,1
29-04-2023 07:45,556,30.7,44,1
29-04-2023 08:00,542,33.4,31,1
29-04-2023 08:15,557,32.9,60,1
29-04-2023 08:30,557,30,63,1
29-04-2023 08:45,557,32.7,28,1
29-04-2023 09:00,558,32.5,57,1
29-04-2023 09:15,542,30.1,30,1
29-04-2023 09:30,557,30.1,24,1
29-04-2023 09:45,557,31,58,1
29-04-2023 10:00,558,27,31,1
29-04-2023 10:15,557,32.8,61,1
29-04-2023 10:30,556,32.7,69,1
29-04-2023 10:45,542,32.5,66,1
29-04-2023 11:00,558,30.9,23,1
29-04-2023 11:15,542,31.9,58,1
29-04-2023 11:30,558,32.2,68,1
29-04-2023 11:45,557,32.9,55,1
29-04-2023 12:00,542,33.4,59,1
29-04-2023 12:15,543,30.5,44,1
29-04-2023 12:30,558,25,42,1
29-04-2023 12:45,558,30.6,66,1
29-04-2023 13:00,558,25,30,1
29-04-2023 13:15,558,33.4,61,1
29-04-2023 13:30,542,32.9,69,1
29-04-2023 13:45,542,33.4,48,1
29-04-2023 14:00,542,30.6,25,1
29-04-2023 14:15,542,32.7,67,1
29-04-2023 14:30,542,32.2,50,1
29-04-2023 14:45,542,33.4,35,1
29-04-2023 15:00,542,32.2,50,1
29-04-2023 15:15,559,25,26,1
29-04-2023 15:30,559,30.1,39,1
29-04-2023 15:45,542,30.2,43,1
29-04-2023 16:00,542,32.7,33,1
29-04-2023 16:15,558,32.7,54,1
29-04-2023 16:30,558,32.1,22,1
29-04-2023 16:45,542,30.6,60,1
29-04-2023 17:00,541,32.1,64,1
29-04-2023 17:15,542,30.2,69,1
29-04-2023 17:30,542,32.7,55,1
29-04-2023 17:45,558,30.2,20,1
29-04-2023 18:00,558,27,38,1
